model_uid,model_source,model_name,weights,architecture,train_task,train_data,architecture_type,task_cluster,modality,architecture_display,train_task_display,train_data_display,display_name,description,model_source_url,weights_url
timm_vit_tiny_patch16_224_in21k,timm,vit_tiny_patch16_224_in21k,,vit_tiny_patch16_224,image_classification,"['imagenet1k', 'imagenet21k']",Transformer,Supervised,Vision,ViT-Tiny-P16-224,Image-Classification,ImageNet1K+ImageNet21K,ViT-Tiny-P16-224-ImageNet1K+ImageNet21K,ViT-Tiny-P16-224 trained on image classification using the ImageNet1K and ImageNet21K datasets.,https://github.com/rwightman/pytorch-image-models/,
timm_vit_tiny_patch16_384,timm,vit_tiny_patch16_384,,vit_tiny_patch16_384,image_classification,"['imagenet1k', 'imagenet21k']",Transformer,Supervised,Vision,ViT-Tiny-P16-384,Image-Classification,ImageNet1K+ImageNet21K,ViT-Tiny-P16-384-ImageNet1K+ImageNet21K,ViT-Tiny-P16-384 trained on image classification using the ImageNet1K and ImageNet21K datasets.,https://github.com/rwightman/pytorch-image-models/,
timm_vit_tiny_r_s16_p8_224,timm,vit_tiny_r_s16_p8_224,,vit_tiny_r_s16_p8_224,image_classification,"['imagenet1k', 'imagenet21k']",Transformer,Supervised,Vision,ViT-Tiny-R-S16-P8-224,Image-Classification,ImageNet1K+ImageNet21K,ViT-Tiny-R-S16-P8-224-ImageNet1K+ImageNet21K,ViT-Tiny-R-S16-P8-224 trained on image classification using the ImageNet1K and ImageNet21K datasets.,https://github.com/rwightman/pytorch-image-models/,
timm_vit_tiny_r_s16_p8_224_in21k,timm,vit_tiny_r_s16_p8_224_in21k,,vit_tiny_r_s16_p8_224,image_classification,"['imagenet1k', 'imagenet21k']",Transformer,Supervised,Vision,ViT-Tiny-R-S16-P8-224,Image-Classification,ImageNet1K+ImageNet21K,ViT-Tiny-R-S16-P8-224-ImageNet1K+ImageNet21K,ViT-Tiny-R-S16-P8-224 trained on image classification using the ImageNet1K and ImageNet21K datasets.,https://github.com/rwightman/pytorch-image-models/,
timm_vit_tiny_r_s16_p8_384,timm,vit_tiny_r_s16_p8_384,,vit_tiny_r_s16_p8_384,image_classification,"['imagenet1k', 'imagenet21k']",Transformer,Supervised,Vision,ViT-Tiny-R-S16-P8-384,Image-Classification,ImageNet1K+ImageNet21K,ViT-Tiny-R-S16-P8-384-ImageNet1K+ImageNet21K,ViT-Tiny-R-S16-P8-384 trained on image classification using the ImageNet1K and ImageNet21K datasets.,https://github.com/rwightman/pytorch-image-models/,
timm_volo_d1_224,timm,volo_d1_224,,volo_d1_224,image_classification,imagenet1k,Transformer,Supervised,Vision,VOLO-D1-224,Image-Classification,ImageNet1K,VOLO-D1-224-ImageNet1K,VOLO-D1-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_volo_d1_384,timm,volo_d1_384,,volo_d1_384,image_classification,imagenet1k,Transformer,Supervised,Vision,VOLO-D1-384,Image-Classification,ImageNet1K,VOLO-D1-384-ImageNet1K,VOLO-D1-384 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_volo_d2_224,timm,volo_d2_224,,volo_d2_224,image_classification,imagenet1k,Transformer,Supervised,Vision,VOLO-D2-224,Image-Classification,ImageNet1K,VOLO-D2-224-ImageNet1K,VOLO-D2-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_volo_d2_384,timm,volo_d2_384,,volo_d2_384,image_classification,imagenet1k,Transformer,Supervised,Vision,VOLO-D2-384,Image-Classification,ImageNet1K,VOLO-D2-384-ImageNet1K,VOLO-D2-384 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_volo_d3_224,timm,volo_d3_224,,volo_d3_224,image_classification,imagenet1k,Transformer,Supervised,Vision,VOLO-D3-224,Image-Classification,ImageNet1K,VOLO-D3-224-ImageNet1K,VOLO-D3-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_volo_d3_448,timm,volo_d3_448,,volo_d3_448,image_classification,imagenet1k,Transformer,Supervised,Vision,VOLO-D3-448,Image-Classification,ImageNet1K,VOLO-D3-448-ImageNet1K,VOLO-D3-448 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_volo_d4_224,timm,volo_d4_224,,volo_d4_224,image_classification,imagenet1k,Transformer,Supervised,Vision,VOLO-D4-224,Image-Classification,ImageNet1K,VOLO-D4-224-ImageNet1K,VOLO-D4-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_volo_d4_448,timm,volo_d4_448,,volo_d4_448,image_classification,imagenet1k,Transformer,Supervised,Vision,VOLO-D4-448,Image-Classification,ImageNet1K,VOLO-D4-448-ImageNet1K,VOLO-D4-448 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_volo_d5_224,timm,volo_d5_224,,volo_d5_224,image_classification,imagenet1k,Transformer,Supervised,Vision,VOLO-D5-224,Image-Classification,ImageNet1K,VOLO-D5-224-ImageNet1K,VOLO-D5-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_volo_d5_448,timm,volo_d5_448,,volo_d5_448,image_classification,imagenet1k,Transformer,Supervised,Vision,VOLO-D5-448,Image-Classification,ImageNet1K,VOLO-D5-448-ImageNet1K,VOLO-D5-448 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_volo_d5_512,timm,volo_d5_512,,volo_d5_512,image_classification,imagenet1k,Transformer,Supervised,Vision,VOLO-D5-512,Image-Classification,ImageNet1K,VOLO-D5-512-ImageNet1K,VOLO-D5-512 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_wide_resnet50_2,timm,wide_resnet50_2,,wide_resnet50_2,image_classification,imagenet1k,Convolutional,Supervised,Vision,Wide-ResNet50-2,Image-Classification,ImageNet1K,Wide-ResNet50-2-ImageNet1K,Wide-ResNet50-2 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_wide_resnet101_2,timm,wide_resnet101_2,,wide_resnet101_2,image_classification,imagenet1k,Convolutional,Supervised,Vision,Wide-ResNet101-2,Image-Classification,ImageNet1K,Wide-ResNet101-2-ImageNet1K,Wide-ResNet101-2 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xception,timm,xception,,xception,image_classification,imagenet1k,Convolutional,Supervised,Vision,Xception,Image-Classification,ImageNet1K,Xception-ImageNet1K,Xception trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xception41,timm,xception41,,xception41,image_classification,imagenet1k,Convolutional,Supervised,Vision,Xception41,Image-Classification,ImageNet1K,Xception41-ImageNet1K,Xception41 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xception41p,timm,xception41p,,xception41p,image_classification,imagenet1k,Convolutional,Supervised,Vision,Xception41P,Image-Classification,ImageNet1K,Xception41P-ImageNet1K,Xception41P trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xception65,timm,xception65,,xception65,image_classification,imagenet1k,Convolutional,Supervised,Vision,Xception65,Image-Classification,ImageNet1K,Xception65-ImageNet1K,Xception65 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xception65p,timm,xception65p,,xception65p,image_classification,imagenet1k,Convolutional,Supervised,Vision,Xception65P,Image-Classification,ImageNet1K,Xception65P-ImageNet1K,Xception65P trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xception71,timm,xception71,,xception71,image_classification,imagenet1k,Convolutional,Supervised,Vision,Xception71,Image-Classification,ImageNet1K,Xception71-ImageNet1K,Xception71 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_large_24_p8_224,timm,xcit_large_24_p8_224,,xcit_large_24_p8_224,image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Large-24-P8-224,Image-Classification,ImageNet1K,XCiT-Large-24-P8-224-ImageNet1K,XCiT-Large-24-P8-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_large_24_p8_224_dist,timm,xcit_large_24_p8_224_dist,,xcit_large_24_p8_224_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Large-24-P8-224-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Large-24-P8-224-Distilled-ImageNet1K,XCiT-Large-24-P8-224-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_large_24_p8_384_dist,timm,xcit_large_24_p8_384_dist,,xcit_large_24_p8_384_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Large-24-P8-384-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Large-24-P8-384-Distilled-ImageNet1K,XCiT-Large-24-P8-384-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_large_24_p16_224,timm,xcit_large_24_p16_224,,xcit_large_24_p16_224,image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Large-24-P16-224,Image-Classification,ImageNet1K,XCiT-Large-24-P16-224-ImageNet1K,XCiT-Large-24-P16-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_large_24_p16_224_dist,timm,xcit_large_24_p16_224_dist,,xcit_large_24_p16_224_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Large-24-P16-224-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Large-24-P16-224-Distilled-ImageNet1K,XCiT-Large-24-P16-224-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_large_24_p16_384_dist,timm,xcit_large_24_p16_384_dist,,xcit_large_24_p16_384_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Large-24-P16-384-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Large-24-P16-384-Distilled-ImageNet1K,XCiT-Large-24-P16-384-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_medium_24_p8_224,timm,xcit_medium_24_p8_224,,xcit_medium_24_p8_224,image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Medium-24-P8-224,Image-Classification,ImageNet1K,XCiT-Medium-24-P8-224-ImageNet1K,XCiT-Medium-24-P8-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_medium_24_p8_224_dist,timm,xcit_medium_24_p8_224_dist,,xcit_medium_24_p8_224_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Medium-24-P8-224-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Medium-24-P8-224-Distilled-ImageNet1K,XCiT-Medium-24-P8-224-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_medium_24_p8_384_dist,timm,xcit_medium_24_p8_384_dist,,xcit_medium_24_p8_384_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Medium-24-P8-384-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Medium-24-P8-384-Distilled-ImageNet1K,XCiT-Medium-24-P8-384-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_medium_24_p16_224,timm,xcit_medium_24_p16_224,,xcit_medium_24_p16_224,image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Medium-24-P16-224,Image-Classification,ImageNet1K,XCiT-Medium-24-P16-224-ImageNet1K,XCiT-Medium-24-P16-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_medium_24_p16_224_dist,timm,xcit_medium_24_p16_224_dist,,xcit_medium_24_p16_224_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Medium-24-P16-224-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Medium-24-P16-224-Distilled-ImageNet1K,XCiT-Medium-24-P16-224-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_medium_24_p16_384_dist,timm,xcit_medium_24_p16_384_dist,,xcit_medium_24_p16_384_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Medium-24-P16-384-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Medium-24-P16-384-Distilled-ImageNet1K,XCiT-Medium-24-P16-384-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_nano_12_p8_224,timm,xcit_nano_12_p8_224,,xcit_nano_12_p8_224,image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Nano-12-P8-224,Image-Classification,ImageNet1K,XCiT-Nano-12-P8-224-ImageNet1K,XCiT-Nano-12-P8-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_nano_12_p8_224_dist,timm,xcit_nano_12_p8_224_dist,,xcit_nano_12_p8_224_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Nano-12-P8-224-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Nano-12-P8-224-Distilled-ImageNet1K,XCiT-Nano-12-P8-224-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_nano_12_p8_384_dist,timm,xcit_nano_12_p8_384_dist,,xcit_nano_12_p8_384_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Nano-12-P8-384-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Nano-12-P8-384-Distilled-ImageNet1K,XCiT-Nano-12-P8-384-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_nano_12_p16_224,timm,xcit_nano_12_p16_224,,xcit_nano_12_p16_224,image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Nano-12-P16-224,Image-Classification,ImageNet1K,XCiT-Nano-12-P16-224-ImageNet1K,XCiT-Nano-12-P16-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_nano_12_p16_224_dist,timm,xcit_nano_12_p16_224_dist,,xcit_nano_12_p16_224_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Nano-12-P16-224-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Nano-12-P16-224-Distilled-ImageNet1K,XCiT-Nano-12-P16-224-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_nano_12_p16_384_dist,timm,xcit_nano_12_p16_384_dist,,xcit_nano_12_p16_384_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Nano-12-P16-384-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Nano-12-P16-384-Distilled-ImageNet1K,XCiT-Nano-12-P16-384-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_small_12_p8_224,timm,xcit_small_12_p8_224,,xcit_small_12_p8_224,image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Small-12-P8-224,Image-Classification,ImageNet1K,XCiT-Small-12-P8-224-ImageNet1K,XCiT-Small-12-P8-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_small_12_p8_224_dist,timm,xcit_small_12_p8_224_dist,,xcit_small_12_p8_224_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Small-12-P8-224-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Small-12-P8-224-Distilled-ImageNet1K,XCiT-Small-12-P8-224-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_small_12_p8_384_dist,timm,xcit_small_12_p8_384_dist,,xcit_small_12_p8_384_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Small-12-P8-384-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Small-12-P8-384-Distilled-ImageNet1K,XCiT-Small-12-P8-384-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_small_12_p16_224,timm,xcit_small_12_p16_224,,xcit_small_12_p16_224,image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Small-12-P16-224,Image-Classification,ImageNet1K,XCiT-Small-12-P16-224-ImageNet1K,XCiT-Small-12-P16-224 trained on image classification using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
timm_xcit_small_12_p16_224_dist,timm,xcit_small_12_p16_224_dist,,xcit_small_12_p16_224_dist,distilled_image_classification,imagenet1k,Transformer,Supervised,Vision,XCiT-Small-12-P16-224-Distilled,Distilled-Image-Classification,ImageNet1K,XCiT-Small-12-P16-224-Distilled-ImageNet1K,XCiT-Small-12-P16-224-Distilled trained on image classification with knowledge distillation using the ImageNet1K dataset.,https://github.com/rwightman/pytorch-image-models/,
